regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000047,20000544,30003731,XHQ-7V,-122476895252205312.0000000000,56438810930019624.0000000000,-111862970505599072.0000000000,-122480258789732592.0000000000,-122475034707813232.0000000000,56438601112010784.0000000000,56439190242923528.0000000000,111861634218395680.0000000000,111864128148438832.0000000000,0.0782000000,1,0,0,1,0,0,0,-0.1716500000,None,2612040959680.0000000000,3798,I
10000047,20000544,30003732,E-YCML,-126253846937227168.0000000000,30402052539530696.0000000000,-100722502819062848.0000000000,-126259026748081152.0000000000,-126251313976646416.0000000000,30402027759056568.0000000000,30402103214187508.0000000000,100720528648750928.0000000000,100725268582896912.0000000000,1.0300000000,0,0,0,1,0,0,0,-0.1455170000,None,3856385717368.0000000000,9,I
10000047,20000544,30003733,TU-O0T,-128826456345966560.0000000000,28791076273367332.0000000000,-97660134613753440.0000000000,-128826991325802560.0000000000,-128824731665101008.0000000000,28791043787672836.0000000000,28791086354220760.0000000000,97658577922853440.0000000000,97660521893684000.0000000000,0.0662700000,0,0,0,1,0,0,0,-0.1543870000,None,1129830350776.0000000000,6,I
10000047,20000544,30003734,Y9-MDG,-131942338122699120.0000000000,36830508263479232.0000000000,-99118699460993552.0000000000,-131943858288785264.0000000000,-131940958624560512.0000000000,36830348780201552.0000000000,36830652981262640.0000000000,99117425577578704.0000000000,99121232720037184.0000000000,0.1135000000,0,0,0,1,0,0,0,-0.1887350000,None,1903571229240.0000000000,3802,I
10000047,20000545,30003735,PI5-39,-92845568460070544.0000000000,59465042068123368.0000000000,-195369913107452192.0000000000,-92845764133433856.0000000000,-92843389497404672.0000000000,59464839724109080.0000000000,59465060240029912.0000000000,195366686942486944.0000000000,195371844452980256.0000000000,0.0633100000,1,0,0,1,0,0,0,-0.4283320000,None,2578755246656.0000000000,8,I2
10000047,20000545,30003736,GN7-XY,-92814816916357360.0000000000,68424348002331104.0000000000,-197396954817558976.0000000000,-92818400820228640.0000000000,-92812271476307472.0000000000,68424030147455560.0000000000,68424795533035736.0000000000,197396002168674880.0000000000,197399076896172256.0000000000,0.7134000000,0,0,0,1,0,0,0,-0.3282520000,None,3064671960584.0000000000,3799,I1
10000047,20000545,30003737,F-DTOO,-94524109840488464.0000000000,65668434011931264.0000000000,-193259503815098464.0000000000,-94525137204582928.0000000000,-94522798317644064.0000000000,65668298928945544.0000000000,65668606457298784.0000000000,193257400275934272.0000000000,193262271474642400.0000000000,0.0170400000,0,0,1,0,0,0,0,-0.3912830000,None,2435599354064.0000000000,3800,I2
10000047,20000545,30003738,5KG-PY,-100098732031813504.0000000000,67854451415506592.0000000000,-195008324979673728.0000000000,-100101395389732592.0000000000,-100098680672486208.0000000000,67854450855532496.0000000000,67854480362325224.0000000000,195002438280093984.0000000000,195011314698872960.0000000000,0.1925000000,0,1,0,0,0,0,0,-0.3151470000,None,4438209389488.0000000000,3798,I1
10000047,20000545,30003739,QO-SRI,-91539010406543952.0000000000,74841205397224496.0000000000,-201211146768949440.0000000000,-91539382306335008.0000000000,-91536317088443344.0000000000,74841161618266080.0000000000,74841522446492160.0000000000,201210621699784608.0000000000,201214333260224992.0000000000,0.8977000000,0,1,0,0,0,0,0,-0.2316380000,None,1855780220192.0000000000,6,I
10000047,20000545,30003740,INQ-WR,-93427390610329664.0000000000,60840132659082560.0000000000,-203280887512411744.0000000000,-93428414124221904.0000000000,-93425567182177648.0000000000,60839799645740464.0000000000,60840319583434496.0000000000,203280664725003104.0000000000,203284599474689824.0000000000,0.1739000000,0,0,1,0,0,0,0,-0.3128360000,None,1967374843360.0000000000,3797,I1
10000047,20000546,30003741,S9X-AX,-125031289153278752.0000000000,54688654050292944.0000000000,-179589721656764288.0000000000,-125034614851107552.0000000000,-125030341257258672.0000000000,54688296976218752.0000000000,54688755824213504.0000000000,179582319435048832.0000000000,179595071949761568.0000000000,0.0220400000,1,0,0,1,0,0,0,-0.1944480000,None,6376257356368.0000000000,3800,I
10000047,20000546,30003742,TU-RI6,-129341596201115536.0000000000,66471276319045536.0000000000,-181479308380232512.0000000000,-129342770773855200.0000000000,-129340714380866304.0000000000,66471239053058768.0000000000,66471325966741640.0000000000,181478882950410784.0000000000,181482164915385088.0000000000,0.2445000000,0,0,1,0,0,0,0,-0.1367350000,None,1640982487152.0000000000,3799,I
10000047,20000546,30003743,08Z-JJ,-127670522002148384.0000000000,52405393310531072.0000000000,-180401400561017024.0000000000,-127673004157338176.0000000000,-127670386711913600.0000000000,52405375370621080.0000000000,52405722379384360.0000000000,180398400866246208.0000000000,180402101502068672.0000000000,0.5352000000,0,0,0,1,0,0,0,-0.1786200000,None,1850317911232.0000000000,10,I
10000047,20000546,30003744,X-4WZD,-132083162536572000.0000000000,44067155534292400.0000000000,-182079375465647552.0000000000,-132084573576306464.0000000000,-132080129490334576.0000000000,44066987788700488.0000000000,44067516109216192.0000000000,182079051621540000.0000000000,182082212728711072.0000000000,0.1940000000,0,0,1,0,0,0,0,-0.1610880000,None,2222042985944.0000000000,3797,I
10000047,20000546,30003745,6-OQJV,-133027867616453392.0000000000,53077147028763016.0000000000,-181149634175231936.0000000000,-133030032922456048.0000000000,-133024899083537392.0000000000,53077112630688240.0000000000,53077194191372752.0000000000,181146360385028096.0000000000,181153493491124992.0000000000,0.0550000000,0,0,0,1,0,0,0,-0.1513480000,None,3566553048448.0000000000,7,I
10000047,20000546,30003746,AY-YCU,-134543006475557840.0000000000,75601301284541200.0000000000,-174136325287641056.0000000000,-134543335347314608.0000000000,-134542029850114976.0000000000,75601262662390240.0000000000,75601314301103520.0000000000,174135362303349184.0000000000,174136388311377920.0000000000,0.0420600000,1,0,0,1,0,0,0,-0.0779750000,None,652748599816.0000000000,3802,I
10000047,20000546,30003747,ZT-LPU,-135161259641148912.0000000000,71408856293273088.0000000000,-171710411042152288.0000000000,-135162060405213248.0000000000,-135160479466592544.0000000000,71408745138289448.0000000000,71408970390601872.0000000000,171710156787193440.0000000000,171711720661946880.0000000000,0.0123000000,1,0,1,0,0,0,0,-0.0830840000,None,790469310352.0000000000,3798,I
10000047,20000547,30003748,3GXF-U,-115938462297007456.0000000000,37113455282994152.0000000000,-134934581036939168.0000000000,-115940036703898784.0000000000,-115937527607185408.0000000000,37113288262246488.0000000000,37113736615410504.0000000000,134934373547241728.0000000000,134938815725325888.0000000000,0.0495900000,1,0,0,1,0,0,0,-0.0773080000,None,2221089042080.0000000000,7,I
10000047,20000547,30003749,VKI-T7,-123967094462611568.0000000000,45090133813396520.0000000000,-138085187045077632.0000000000,-123969240577942576.0000000000,-123962202696894624.0000000000,45089912444120504.0000000000,45090230931716784.0000000000,138084211531155312.0000000000,138088284758187856.0000000000,0.0285600000,0,0,1,0,0,0,0,-0.0702370000,None,3518940523976.0000000000,3800,I
10000047,20000547,30003750,8P9-BM,-113675214889594656.0000000000,33943562843905708.0000000000,-142032464026768128.0000000000,-113678389705901664.0000000000,-113674194936362832.0000000000,33943552459179364.0000000000,33943566179515740.0000000000,142030335133830480.0000000000,142037145622270976.0000000000,0.2678000000,0,0,1,0,0,0,0,-0.1039030000,None,3405244220248.0000000000,3802,I
10000047,20000547,30003751,F-YH5B,-114464426039185552.0000000000,28784910313450872.0000000000,-149913407857198432.0000000000,-114468114317665200.0000000000,-114463334132762544.0000000000,28784691580025284.0000000000,28785649158876440.0000000000,149912062761623648.0000000000,149916891006210912.0000000000,0.0109200000,1,0,0,1,0,0,0,-0.1206360000,None,2414122293632.0000000000,3800,I
10000047,20000547,30003752,H-GKI6,-127294676340343104.0000000000,39331589066516256.0000000000,-141222256488064640.0000000000,-127295084099612752.0000000000,-127292501922162832.0000000000,39331577191962464.0000000000,39331652266938432.0000000000,141221491435892368.0000000000,141225967867370432.0000000000,0.5546000000,0,0,1,0,0,0,0,-0.0616770000,None,2238215739032.0000000000,3797,I
10000047,20000547,30003753,YQB-22,-130284359078385520.0000000000,37778443351967624.0000000000,-140729716810356608.0000000000,-130285208920324032.0000000000,-130282984114102656.0000000000,37778382281987640.0000000000,37778542154078024.0000000000,140728774715770528.0000000000,140730401123758128.0000000000,0.0112900000,0,1,0,0,0,0,0,-0.0531590000,None,1112403110688.0000000000,8,I
10000047,20000548,30003754,2-TEGJ,-124616040317244480.0000000000,38638790202071712.0000000000,-171302636744132704.0000000000,-124616885939370624.0000000000,-124615449729244592.0000000000,38638724027825456.0000000000,38638884950532960.0000000000,171302283008886688.0000000000,171305206456759808.0000000000,0.0734200000,1,0,0,1,0,0,0,-0.1726160000,None,1461723936560.0000000000,8,I
10000047,20000548,30003755,MVCJ-E,-124956779192742992.0000000000,31866194908404548.0000000000,-166815191975816640.0000000000,-124958366734049152.0000000000,-124956640353567200.0000000000,31866151151277616.0000000000,31866198734986216.0000000000,166813499691250336.0000000000,166817597758177216.0000000000,0.0132900000,0,0,0,1,0,0,0,-0.1362820000,None,2049033463440.0000000000,3800,I
10000047,20000548,30003756,AY-24I,-123924719129485536.0000000000,41746075524523568.0000000000,-167395219059679808.0000000000,-123925958533042032.0000000000,-123923464245236048.0000000000,41745908624880008.0000000000,41746240369992168.0000000000,167393056830844704.0000000000,167395888678627008.0000000000,0.0218600000,0,0,1,0,0,0,0,-0.1735580000,None,1415923891152.0000000000,7,I
10000047,20000548,30003757,BK4-YC,-124679838735310304.0000000000,20472149924628176.0000000000,-175345169943041152.0000000000,-124680888876163920.0000000000,-124679123497427008.0000000000,20472113391940464.0000000000,20472203564783976.0000000000,175342978921908000.0000000000,175346366265673056.0000000000,0.0180700000,0,1,0,0,0,0,0,-0.1144650000,None,1693671882528.0000000000,3800,I
10000047,20000548,30003758,K1I1-J,-122873546025364160.0000000000,40705796044386192.0000000000,-164037091629430528.0000000000,-122877087506346672.0000000000,-122872855828522320.0000000000,40705768112453320.0000000000,40705939361761680.0000000000,164035869419252064.0000000000,164039183204631424.0000000000,0.1542000000,0,0,0,1,0,0,0,-0.1679560000,None,2115838912176.0000000000,6,I
10000047,20000548,30003759,LF-2KP,-124105388127468176.0000000000,39292632386747560.0000000000,-158812889900096864.0000000000,-124109327569731776.0000000000,-124103349600902368.0000000000,39292497112315064.0000000000,39292893803334232.0000000000,158811506568375392.0000000000,158814126375470656.0000000000,0.0938800000,1,0,0,1,0,0,0,-0.1338710000,None,2988984414704.0000000000,3802,I
10000047,20000549,30003760,JEIV-E,-119651424286204480.0000000000,49481104953295952.0000000000,-112272113173878784.0000000000,-119654878496470336.0000000000,-119651223282234656.0000000000,49480690747488888.0000000000,49481129056919208.0000000000,112267830599613408.0000000000,112272783821292192.0000000000,0.4182000000,1,0,0,1,0,0,0,-0.1413930000,None,2476610839392.0000000000,6,I
10000047,20000549,30003761,O-Y5JQ,-117085553732859408.0000000000,53738656183255968.0000000000,-113177290013316000.0000000000,-117089080320151744.0000000000,-117084340770139968.0000000000,53738253297191168.0000000000,53738794754712336.0000000000,113172730988107456.0000000000,113177295738030496.0000000000,0.4433000000,0,0,1,0,0,0,0,-0.1443030000,None,2369775005888.0000000000,8,I
10000047,20000549,30003762,DNR-7M,-120411465610410192.0000000000,44919647026866008.0000000000,-117523336534790768.0000000000,-120411487514571040.0000000000,-120409333845464624.0000000000,44919646670935816.0000000000,44919681621051352.0000000000,117520619821305760.0000000000,117524832965760496.0000000000,0.1200000000,0,0,1,0,0,0,0,-0.0985930000,None,2106572227368.0000000000,3802,I
10000047,20000549,30003763,N-RMSH,-115010839773217296.0000000000,53119095341139968.0000000000,-117541228342227216.0000000000,-115014737526579696.0000000000,-115009105034842192.0000000000,53118873769939744.0000000000,53119593181200192.0000000000,117538899781943840.0000000000,117541583227854960.0000000000,0.0908200000,0,0,0,1,0,0,0,-0.1142490000,None,2816245868752.0000000000,3798,I
10000047,20000549,30003764,K1Y-5H,-118484491483740720.0000000000,46655091637495032.0000000000,-123260566709829024.0000000000,-118485318582480512.0000000000,-118478601138934560.0000000000,46655081327348752.0000000000,46655165063210320.0000000000,123254213585552448.0000000000,123263627808548192.0000000000,0.8498000000,0,0,1,0,0,0,0,-0.0821460000,None,4707111497872.0000000000,6,I
10000047,20000549,30003765,IWZ3-C,-119214215316932976.0000000000,54104417688419896.0000000000,-124718991777108960.0000000000,-119214751378280624.0000000000,-119212128090521648.0000000000,54104069859953144.0000000000,54104507022018888.0000000000,124715597146089968.0000000000,124720313293545392.0000000000,0.0950600000,0,0,1,0,0,0,0,-0.0854190000,None,2358073727712.0000000000,3802,I
10000047,20000550,30003766,1-1I53,-140723537074494304.0000000000,72370057366314400.0000000000,-172512496641764896.0000000000,-140723851967698032.0000000000,-140720366391753104.0000000000,72370049707912688.0000000000,72370134480034608.0000000000,172510499686298368.0000000000,172513674372670688.0000000000,0.2890000000,1,0,0,1,0,0,0,-0.0723610000,None,1742787972464.0000000000,3799,I
10000047,20000550,30003767,N8XA-L,-146772498149606368.0000000000,65865836423129648.0000000000,-167022168993066144.0000000000,-146772791458516992.0000000000,-146768935623286336.0000000000,65865812616896008.0000000000,65866125578671680.0000000000,167019020921538368.0000000000,167027536745082848.0000000000,4.7160000000,0,0,1,0,0,0,0,-0.0676790000,None,4257911772240.0000000000,3796,I
10000047,20000550,30003768,18-GZM,-139741665296043488.0000000000,64312267961186824.0000000000,-177383364605190048.0000000000,-139747926717007312.0000000000,-139740061553994688.0000000000,64311794398101856.0000000000,64312389255167968.0000000000,177380189212468832.0000000000,177383941114030944.0000000000,0.1419000000,0,1,0,0,0,0,0,-0.1038560000,None,3932581506312.0000000000,7,I
10000047,20000550,30003769,R3-K7K,-152340131354032448.0000000000,82609264678826304.0000000000,-156908824937661440.0000000000,-152342321393015744.0000000000,-152338823710761536.0000000000,82609223921973008.0000000000,82609332937329456.0000000000,156908752282112064.0000000000,156912613077289408.0000000000,0.6883000000,1,0,0,1,0,1,0,-0.0342910000,None,1930397588672.0000000000,3799,I
10000047,20000550,30003770,X-R3NM,-150855788179258944.0000000000,74046662395182720.0000000000,-159258390015292192.0000000000,-150857079867817792.0000000000,-150855108130170528.0000000000,74046649353889504.0000000000,74046687152297456.0000000000,159257173781309216.0000000000,159259368132993888.0000000000,0.0159900000,0,0,0,1,0,0,0,-0.0457240000,None,1097175842336.0000000000,3802,I
10000047,20000550,30003771,8B-VLX,-154198863538189760.0000000000,72185959730338912.0000000000,-157927054163027872.0000000000,-154200573347943712.0000000000,-154198201358422176.0000000000,72185866074592784.0000000000,72185996002300720.0000000000,157924303534462496.0000000000,157927159909984192.0000000000,0.0300400000,0,0,0,1,0,0,0,-0.0513650000,None,1428187760848.0000000000,8,I
10000047,20000550,30003772,G-B22J,-155623631114403328.0000000000,62809073246850240.0000000000,-161064697438674752.0000000000,-155630220065415744.0000000000,-155623624360751552.0000000000,62809072692050240.0000000000,62809438601082552.0000000000,161063297720952256.0000000000,161068956973646816.0000000000,0.1374000000,0,0,0,1,0,0,0,-0.0659610000,None,3297852332096.0000000000,7,I
10000047,20000550,30003773,X6AB-Y,-155189122100981056.0000000000,64174671919277584.0000000000,-165805040548306144.0000000000,-155189389814877760.0000000000,-155183104463057056.0000000000,64173842498719632.0000000000,64174708819129304.0000000000,165801788781779424.0000000000,165805887643867904.0000000000,0.6811000000,0,0,0,1,0,0,0,-0.0721590000,None,3142675910352.0000000000,3799,I
10000047,20000551,30003774,2V-CS5,-138679103821503200.0000000000,77194483221365728.0000000000,-177942689573605952.0000000000,-138679529486906256.0000000000,-138677140130681296.0000000000,77194440222619808.0000000000,77194681585243376.0000000000,177941117392732064.0000000000,177942773319652992.0000000000,0.2170000000,1,0,1,0,0,0,0,-0.0743380000,None,1194678112480.0000000000,10,I
10000047,20000551,30003775,H9-J8N,-143544866145660896.0000000000,76537251738309056.0000000000,-172960689356554080.0000000000,-143544969440558608.0000000000,-143543668579263984.0000000000,76537246986008960.0000000000,76537306801436080.0000000000,172960608877755040.0000000000,172963000605321056.0000000000,0.1087000000,0,0,0,1,0,0,0,-0.0627060000,None,1195863783008.0000000000,3799,I
10000047,20000551,30003776,HP-6Z6,-146908158069849024.0000000000,76419150729028464.0000000000,-172973181251674912.0000000000,-146910749805948832.0000000000,-146906771842269088.0000000000,76418842370579472.0000000000,76419315660366544.0000000000,172972973031871168.0000000000,172975951273789248.0000000000,0.0219700000,0,0,0,1,0,0,0,-0.0630400000,None,1988981839872.0000000000,7,I
10000047,20000551,30003777,GA9P-0,-147032753319593664.0000000000,84901855842938160.0000000000,-166673293465040352.0000000000,-147036531685883776.0000000000,-147029096626532736.0000000000,84901731529741600.0000000000,84901976152632160.0000000000,166668753006485088.0000000000,166673693307180128.0000000000,0.6543000000,0,0,0,1,0,0,0,-0.0366710000,None,3717529675520.0000000000,3799,I
10000047,20000551,30003778,7YWV-S,-150723159272584704.0000000000,73267459733087568.0000000000,-174611296858450720.0000000000,-150726225512320608.0000000000,-150720295599667040.0000000000,73267315475489088.0000000000,73267594452322576.0000000000,174607191148912544.0000000000,174612826035449984.0000000000,0.0599500000,0,0,1,0,0,0,0,-0.0761810000,None,2964956326784.0000000000,7,I
10000047,20000551,30003779,TXJ-II,-153047975978659104.0000000000,98496920427091920.0000000000,-166655695930960608.0000000000,-153049762158449856.0000000000,-153047716724466560.0000000000,98496910789680912.0000000000,98496986827505488.0000000000,166654499391740192.0000000000,166656451973125792.0000000000,0.0264700000,0,1,0,0,0,0,0,-0.0216640000,None,1022716991648.0000000000,8,I
10000047,20000551,30003780,C1-HAB,-149785325470568160.0000000000,82730984310342720.0000000000,-174641342146724960.0000000000,-149787291602665568.0000000000,-149782063769714944.0000000000,82730864111918528.0000000000,82731183708764784.0000000000,174640414649785344.0000000000,174641411709385088.0000000000,0.0613600000,0,0,0,1,0,0,0,-0.0555920000,None,2613916475312.0000000000,7,I
10000047,20000552,30003781,3KB-J0,-122883286466528368.0000000000,51703999217745520.0000000000,-151592089017267936.0000000000,-122883357954693088.0000000000,-122879108799854960.0000000000,51703830815547048.0000000000,51704002100717344.0000000000,151590213482313952.0000000000,151595476735230624.0000000000,0.0522700000,1,0,0,1,0,1,0,-0.1214080000,None,2631626458336.0000000000,7,I
10000047,20000552,30003782,0B-HLZ,-121812978251234144.0000000000,56211663446301600.0000000000,-148692674566827296.0000000000,-121813153925422224.0000000000,-121810092568705056.0000000000,56211572863124288.0000000000,56211668964843768.0000000000,148689741492753536.0000000000,148693761094979872.0000000000,0.0726600000,0,0,0,1,0,0,0,-0.1121500000,None,2009801113168.0000000000,8,I
10000047,20000552,30003783,Z-RFE3,-120083873387672640.0000000000,45799739605165232.0000000000,-152650927936854432.0000000000,-120085709099274320.0000000000,-120080741399880752.0000000000,45799713093068320.0000000000,45799755143873296.0000000000,152649464095236512.0000000000,152653661519167200.0000000000,0.0963500000,0,0,1,0,0,0,0,-0.1445460000,None,2483849696784.0000000000,3802,I
10000047,20000552,30003784,I-MGAB,-119933941219966784.0000000000,61408283010976000.0000000000,-145120507563704608.0000000000,-119935434452755872.0000000000,-119933268698522816.0000000000,61408165282614144.0000000000,61408544401582680.0000000000,145119864653785664.0000000000,145120607847227168.0000000000,0.0180400000,0,0,1,0,0,0,0,-0.1003730000,None,1082877116528.0000000000,3802,I
10000047,20000552,30003785,18XA-C,-118065144894107168.0000000000,45219865175326176.0000000000,-149885702040490016.0000000000,-118065982797096864.0000000000,-118063798834259888.0000000000,45219756944175920.0000000000,45220039040675880.0000000000,149885174972696352.0000000000,149888059299875776.0000000000,0.0129900000,0,0,1,0,0,0,0,-0.1434010000,None,1442163589712.0000000000,3800,I
10000047,20000552,30003786,3D-CQU,-125238339738636000.0000000000,55248632874713952.0000000000,-148934375814865568.0000000000,-125238531674091056.0000000000,-125238041438111984.0000000000,55248584065223664.0000000000,55248664276842640.0000000000,148933256264414080.0000000000,148937374422674272.0000000000,0.0190900000,1,0,0,1,0,0,0,-0.0956820000,None,2059079130096.0000000000,7,I
10000048,20000553,30003787,Agoze,-249426418619784992.0000000000,47944050081206584.0000000000,70353116906577064.0000000000,-249429188989200512.0000000000,-249424102147853376.0000000000,47943953331310952.0000000000,47944167111799176.0000000000,-70355382493922264.0000000000,-70352923779761120.0000000000,0.3690000000,1,0,0,1,0,1,0,0.2086480000,500004,2543420673568.0000000000,9,D3
10000048,20000553,30003788,Intaki,-257158151252001952.0000000000,30565788065224724.0000000000,67159098253080184.0000000000,-257158487980654400.0000000000,-257156185935839456.0000000000,30565767782857892.0000000000,30565904981875096.0000000000,-67163349011362304.0000000000,-67157412421056368.0000000000,0.0714000000,0,0,0,1,0,0,0,0.1498430000,500004,2968295152968.0000000000,8,D3
10000048,20000553,30003789,Brarel,-249999662707944608.0000000000,25452647220726696.0000000000,72294929756805696.0000000000,-250000031940429504.0000000000,-249996920453387200.0000000000,25452583095699900.0000000000,25453120694561988.0000000000,-72295723055025968.0000000000,-72294308025831232.0000000000,0.0197400000,0,0,1,0,0,0,0,0.0943160000,500004,1555743521152.0000000000,7,D3
10000048,20000553,30003790,Vey,-243377457544672928.0000000000,50296330892681736.0000000000,76923581493895504.0000000000,-243378329434122560.0000000000,-243374016791243104.0000000000,50296159029891192.0000000000,50297009115779000.0000000000,-76927744239905408.0000000000,-76921619008594992.0000000000,0.2892000000,1,0,0,1,0,0,0,0.1889460000,500004,3062615655208.0000000000,3802,D3
10000048,20000553,30003791,Annancale,-251334868251995360.0000000000,33009015272467420.0000000000,76533647505513520.0000000000,-251335316536593312.0000000000,-251329888470378464.0000000000,33008052530716496.0000000000,33009101939814000.0000000000,-76536386971603472.0000000000,-76532353589424448.0000000000,0.1566000000,0,0,1,0,0,0,0,0.0940760000,500004,2714033107424.0000000000,7,D3
10000048,20000553,30003792,Ostingele,-266869371053515904.0000000000,41525845333837328.0000000000,67611866915094776.0000000000,-266871474069015328.0000000000,-266867864962096864.0000000000,41525634381010120.0000000000,41526139905401544.0000000000,-67612961010682040.0000000000,-67611530393359280.0000000000,0.0445500000,1,0,0,1,0,0,0,0.1726210000,500004,1804553459232.0000000000,3802,D3
10000048,20000553,30003793,Harroule,-272502700737692832.0000000000,34078460250635720.0000000000,71087203339235376.0000000000,-272504065432498784.0000000000,-272497824592112352.0000000000,34078443534808180.0000000000,34078518863467212.0000000000,-71089095944605200.0000000000,-71084993691859272.0000000000,0.4898000000,1,0,1,0,1,1,0,0.0850610000,500004,3120420193216.0000000000,3797,D3
10000048,20000554,30003794,Stacmon,-263083841306394528.0000000000,46967272458365552.0000000000,51571655712796360.0000000000,-263084977658772000.0000000000,-263083215631461920.0000000000,46967140803666816.0000000000,46967344947535288.0000000000,-51573202142194400.0000000000,-51567592497929136.0000000000,0.0158400000,1,0,0,1,0,1,0,0.6052800000,500004,2804822132632.0000000000,3800,D1
10000048,20000554,30003795,Covryn,-274387284817799872.0000000000,36442908463057360.0000000000,50195395386208536.0000000000,-274387622604340288.0000000000,-274384660014271040.0000000000,36442866275467672.0000000000,36443233999069232.0000000000,-50196904798550128.0000000000,-50194850614705688.0000000000,0.0812600000,1,0,0,1,0,0,0,0.3559010000,500004,1481295034624.0000000000,3798,D2
10000048,20000554,30003796,Iges,-266699516593909440.0000000000,35642545957028236.0000000000,55413134141631920.0000000000,-266700669995689472.0000000000,-266699319504938336.0000000000,35642508630511116.0000000000,35642764494995640.0000000000,-55414486033973224.0000000000,-55411179127858656.0000000000,0.0287300000,0,0,0,1,0,0,0,0.3494450000,500004,1653453057284.0000000000,8,D2
10000048,20000554,30003797,Dastryns,-270180238216620672.0000000000,36602297045180240.0000000000,58408713378105784.0000000000,-270181960708179424.0000000000,-270179522992743296.0000000000,36602231664315992.0000000000,36602455434937080.0000000000,-58408807509292096.0000000000,-58405033617259712.0000000000,0.1263000000,1,0,0,1,0,0,0,0.2523950000,500004,1886946016192.0000000000,6,D2
10000048,20000554,30003798,Slays,-262322939233353280.0000000000,38957363881309392.0000000000,53734721505865416.0000000000,-262323970233421728.0000000000,-262318229008396736.0000000000,38957309727917048.0000000000,38957611736622904.0000000000,-53738050325581600.0000000000,-53733392153387744.0000000000,0.7259000000,1,0,0,1,0,0,0,0.4871710000,500004,2870612512496.0000000000,3799,D1
10000048,20000554,30003799,Uphallant,-267785708202176320.0000000000,34507685278180556.0000000000,61271218619279824.0000000000,-267788208426238688.0000000000,-267784325073228704.0000000000,34507651686449388.0000000000,34507746745619220.0000000000,-61274714275091592.0000000000,-61269056332676912.0000000000,0.5057000000,0,0,1,0,0,0,0,0.2057210000,500004,2828971207340.0000000000,3803,D3
10000048,20000555,30003800,Alperaute,-270942346809344416.0000000000,52133596321847288.0000000000,64287352834985504.0000000000,-270943634264882176.0000000000,-270938530303324704.0000000000,52133189366036856.0000000000,52133733603672968.0000000000,-64288853737156128.0000000000,-64284930359844896.0000000000,0.1052000000,1,0,1,0,0,0,0,0.2311460000,500004,2551980778736.0000000000,3802,D3
10000048,20000555,30003801,Aunsou,-279031032767443104.0000000000,43584300657118984.0000000000,59039535685361696.0000000000,-279031455628083456.0000000000,-279030074636395616.0000000000,43584284598120312.0000000000,43584337048230384.0000000000,-59039782536322176.0000000000,-59039125302696424.0000000000,0.0132500000,0,0,0,1,0,0,0,0.1829750000,500004,690495843920.0000000000,3798,D3
10000048,20000555,30003802,Cumemare,-279925122866073472.0000000000,34239309762854852.0000000000,60070562114205848.0000000000,-279926496913812320.0000000000,-279919221714478624.0000000000,34239088338108424.0000000000,34240259640213776.0000000000,-60072833261125704.0000000000,-60070537805438080.0000000000,3.7690000000,1,0,1,0,0,0,0,0.1236930000,500004,3637599666848.0000000000,10,D3
10000048,20000555,30003803,Reynire,-283291077962056960.0000000000,57702744528240688.0000000000,58221423234380080.0000000000,-283292532495478816.0000000000,-283290473883256320.0000000000,57702703112320480.0000000000,57702761729113984.0000000000,-58222074319021184.0000000000,-58220615397527056.0000000000,0.0110000000,0,0,1,0,0,0,0,0.1568100000,500004,1029306111248.0000000000,8,D3
10000048,20000555,30003804,Pain,-294211112991789632.0000000000,54058877296188552.0000000000,50426223241816424.0000000000,-294211142832918400.0000000000,-294202987382573568.0000000000,54058705085960920.0000000000,54058878210088552.0000000000,-50436787071427744.0000000000,-50423480016659112.0000000000,0.3132000000,0,1,0,0,0,0,0,0.0940810000,500004,6653527384316.0000000000,7,D3
10000048,20000555,30003805,Gare,-285737282340910784.0000000000,40713137979109640.0000000000,56214495093932904.0000000000,-285739296568522432.0000000000,-285735835722323552.0000000000,40713012277890552.0000000000,40713312999402472.0000000000,-56218114145421200.0000000000,-56214390910808528.0000000000,0.0126800000,1,0,1,0,0,0,0,0.1340290000,500004,1861617306336.0000000000,3800,D3
10000048,20000556,30003806,Pelille,-271258101894909792.0000000000,52110662761012016.0000000000,75376896553477616.0000000000,-271259555956834976.0000000000,-271251931196275936.0000000000,52110038749919056.0000000000,52110809804782504.0000000000,-75379661823407104.0000000000,-75376895954877616.0000000000,0.0250600000,1,0,0,1,0,0,0,0.2148250000,500004,3812380279520.0000000000,3800,D3
10000048,20000556,30003807,Dour,-268417983483108800.0000000000,61676468623520632.0000000000,80794325387458576.0000000000,-268418566012136128.0000000000,-268416214379243552.0000000000,61676336900379592.0000000000,61676511997018816.0000000000,-80795895146641344.0000000000,-80791408301475584.0000000000,0.0802300000,0,0,1,0,0,0,0,0.3848640000,500004,2243422582880.0000000000,3798,D2
10000048,20000556,30003808,Grispire,-272712340926737696.0000000000,47737513682670112.0000000000,80510896207061888.0000000000,-272713054060329216.0000000000,-272710121772567360.0000000000,47737459078308824.0000000000,47737683603815432.0000000000,-80517988069644000.0000000000,-80510394295974976.0000000000,1.6530000000,0,0,1,0,0,0,0,0.1833180000,500004,3796886834512.0000000000,3799,D3
